WEEK,NUM_FLOW_PLANTS,SPECIES,EGG_TOT,LARV_TOT,ANT_TOT,APH_TOT,PREDATOR_TOT
11,80,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,113,3,0,0,0,0,1
11,113,3,0,0,0,0,1
11,40,3,0,0,0,0,0
11,40,3,0,0,1,32,1
11,30,3,0,0,0,0,0
11,30,3,0,0,0,25,0
11,30,3,0,0,0,0,0
11,30,3,0,0,1,0,1
11,35,3,1,0,0,120,0
11,35,3,0,0,0,170,0
11,35,3,0,0,0,190,0
11,35,3,0,2,0,5,0
11,35,3,0,1,0,0,1
11,119,3,0,0,0,6,0
11,119,3,0,0,0,0,0
11,119,3,0,0,0,0,0
11,15,3,0,0,0,0,0
11,15,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,4,0
12,113,3,0,0,0,0,0
12,113,3,0,0,0,0,1
12,40,3,0,0,0,4,0
12,30,3,0,0,0,8,0
12,30,3,0,0,0,17,0
12,30,3,0,1,1,0,1
12,35,3,0,0,0,0,0
12,35,3,0,0,0,0,0
12,35,3,0,0,0,70,3
12,119,3,0,0,0,6,0
12,119,3,0,0,2,12,0
12,15,3,0,0,0,0,0
12,15,3,0,0,0,0,0
12,15,3,0,0,0,0,0
13,80,3,0,0,6,37,0
13,80,3,0,0,0,2,1
13,80,3,0,0,0,0,0
13,80,3,0,0,0,31,1
13,80,3,0,0,0,0,0
13,40,3,0,0,0,30,1
13,40,3,0,0,0,23,1
13,30,3,0,0,0,25,1
13,35,3,0,0,0,12,0
13,35,3,0,0,0,1,0
13,35,3,0,0,0,0,2
13,119,3,0,0,0,39,0
13,119,3,0,0,2,18,0
13,15,3,0,0,0,0,0
13,,3,0,0,0,7,0
10,119,1,0,0,0,8100,2
12,119,1,0,0,0,1080,4
12,119,1,0,1,0,1590,0
12,119,1,0,1,0,3100,0
12,119,1,0,0,1,1490,1
12,80,1,0,0,0,400,0
12,80,1,0,0,0,31,0
13,80,1,0,0,0,0,0
13,80,1,0,0,0,0,0
13,80,1,0,0,4,16,1
13,80,1,0,0,2,0,0
13,80,1,0,0,0,0,0
13,113,1,0,0,0,0,0
13,113,1,0,0,0,0,0
13,113,1,0,0,0,0,0
13,113,1,0,0,0,0,0
13,119,1,0,0,0,0,0
13,119,1,0,0,0,1660,0
13,119,1,0,0,0,2000,0
13,119,1,0,1,0,2490,0
13,80,1,0,0,0,40,2
13,80,1,0,0,0,530,0
13,80,1,0,0,0,21,0
13,80,1,0,0,0,1550,0
13,113,3,0,0,0,0,0
13,30,3,0,0,0,36,0
13,15,3,0,0,0,0,0
6,40,3,0,0,0,0,0
4,20,1,1,0,0,0,0
4,20,1,0,0,0,0,0
4,20,1,0,0,0,0,1
4,20,1,1,0,0,0,2
4,80,1,0,0,2,0,0
5,80,1,0,0,0,0,0
5,80,1,0,0,0,0,1
5,119,1,0,0,0,3,1
5,20,1,3,0,0,0,0
5,20,1,6,0,0,0,1
5,20,1,1,0,0,0,0
5,80,1,0,0,0,0,3
6,80,1,1,0,0,0,2
6,80,1,0,0,0,0,1
6,40,1,5,0,0,0,1
6,20,1,1,0,0,0,0
6,20,1,1,0,0,0,3
6,20,1,3,0,0,0,0
6,20,1,1,0,0,0,0
6,20,1,1,0,0,0,0
7,113,1,0,0,0,0,0
7,30,1,4,1,1,12,3
7,30,1,14,0,1,1,4
7,20,1,8,1,0,0,3
7,20,1,3,0,0,0,2
7,20,1,9,0,0,0,0
8,20,1,3,0,0,0,0
8,80,1,0,0,0,4,0
9,30,1,0,1,0,0,0
11,80,1,1,0,0,0,0
13,40,1,0,0,0,75,0
4,113,2,0,0,0,11,0
4,113,2,1,1,11,12,1
4,80,2,0,0,0,0,2
4,80,2,0,0,1,0,4
4,80,2,0,0,2,0,3
5,80,2,0,0,4,0,0
5,40,2,3,0,11,4,1
5,20,2,1,0,0,0,0
5,80,2,0,0,1,4,2
5,80,2,0,0,1,0,0
5,80,2,0,0,6,2,1
6,113,2,0,0,0,12,1
6,80,2,0,0,1,49,1
7,113,2,0,0,0,13,1
7,113,2,1,0,3,31,1
7,80,2,0,0,0,28,2
8,40,2,0,1,2,0,1
8,80,2,1,1,0,38,0
8,80,2,0,0,0,34,1
9,80,2,1,0,1,25,0
10,80,2,0,0,0,12,2
10,80,2,0,0,2,28,2
11,80,2,0,0,1,20,0
12,113,2,0,0,0,8,4
12,80,2,0,1,0,29,0
13,80,2,0,0,0,43,1
3,113,3,0,0,1,0,2
3,113,3,0,0,0,0,0
3,113,3,0,0,0,0,0
3,113,3,0,0,0,0,0
3,113,3,0,0,0,0,0
3,80,3,0,0,0,0,0
4,80,3,0,0,0,0,0
4,80,3,0,0,2,0,0
4,80,3,0,0,0,0,0
4,113,3,0,0,0,0,0
4,40,3,0,0,1,0,2
4,40,3,0,0,0,0,0
4,40,3,0,0,1,0,1
4,30,3,0,0,1,0,0
4,30,3,0,0,3,0,0
4,30,3,0,0,0,0,0
4,35,3,0,0,0,0,0
4,119,3,0,0,0,0,1
4,80,3,0,0,0,1,0
4,15,3,0,0,0,0,0
5,80,3,0,0,0,0,0
5,80,3,0,0,1,0,1
5,113,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,30,3,0,0,3,0,0
5,30,3,0,0,0,0,1
5,35,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,119,3,0,0,0,0,1
5,80,3,0,0,0,0,0
5,15,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,30,3,0,0,0,0,2
6,35,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,15,3,0,0,0,0,0
6,15,3,0,0,1,6,0
7,80,3,1,0,0,0,0
7,113,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,30,3,1,3,0,0,0
7,35,3,0,0,0,0,0
7,119,3,0,0,0,0,2
7,119,3,0,0,0,0,1
7,15,3,0,0,0,0,0
8,113,3,0,0,0,0,0
8,40,3,1,0,0,0,0
8,40,3,0,0,0,0,0
8,35,3,1,0,0,0,1
8,119,3,0,0,0,0,1
8,15,3,0,0,0,0,0
9,113,3,0,0,0,0,0
9,113,3,0,0,0,0,1
9,113,3,0,0,0,0,0
9,113,3,0,0,0,0,0
9,40,3,0,0,0,0,0
9,40,3,0,0,0,0,0
9,40,3,0,0,0,4,0
9,30,3,0,1,4,0,0
9,119,3,0,0,0,0,0
9,80,3,0,0,0,0,0
9,80,3,0,0,0,2,0
9,15,3,0,0,0,0,0
9,15,3,0,0,0,0,0
9,15,3,0,0,0,0,0
10,113,3,0,0,0,0,0
10,113,3,0,0,0,0,0
10,40,3,0,0,0,50,0
10,40,3,0,0,0,130,0
10,30,3,0,1,1,0,1
10,30,3,0,0,0,0,1
10,119,3,0,0,0,0,0
10,119,3,0,0,0,0,0
10,119,3,0,0,0,17,0
10,80,3,0,0,0,0,0
10,15,3,0,0,0,0,0
10,15,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,113,3,0,0,0,0,0
11,113,3,0,0,0,0,0
11,113,3,0,0,0,0,0
11,40,3,0,0,0,35,0
11,30,3,0,0,0,0,0
11,119,3,0,0,3,2,0
11,119,3,0,0,0,1,0
11,15,3,0,0,0,0,0
11,15,3,0,0,0,0,0
11,15,3,0,0,0,0,2
12,113,3,0,0,0,0,0
12,113,3,0,0,0,0,0
12,40,3,0,0,0,0,1
12,40,3,0,0,0,0,0
12,40,3,0,0,0,1,0
12,30,3,0,0,0,0,0
12,35,3,0,0,0,0,0
12,119,3,0,0,0,10,0
12,119,3,0,0,0,15,0
12,15,3,0,0,0,0,0
12,15,3,0,0,0,0,0
13,113,3,0,0,0,0,0
13,113,3,0,0,0,0,0
13,113,3,0,0,0,0,0
13,113,3,0,0,0,0,0
13,40,3,0,0,0,0,0
13,40,3,0,0,0,0,0
13,40,3,0,0,0,1,1
13,30,3,0,0,0,0,0
13,30,3,0,0,0,11,0
13,35,3,0,0,0,4,0
13,119,3,0,0,4,16,0
13,119,3,0,0,5,45,0
13,119,3,0,0,0,0,1
13,15,3,0,0,0,0,0
13,15,3,0,0,0,0,0
1,80,1,0,0,0,0,0
1,80,1,0,0,0,0,0
1,113,1,0,0,0,0,0
1,113,1,0,0,0,0,0
1,113,1,0,0,0,0,1
1,40,1,0,0,0,0,0
1,40,1,0,0,0,0,0
1,40,1,0,0,0,0,0
1,40,1,0,0,0,0,1
1,40,1,0,0,0,0,0
1,30,1,0,0,0,0,0
1,35,1,0,0,0,0,0
1,119,1,0,0,0,2,0
1,20,1,0,0,0,0,0
1,20,1,0,0,0,0,0
1,20,1,0,0,0,1,1
1,20,1,0,0,0,1,1
1,20,1,0,0,0,0,0
1,80,1,0,0,0,0,0
1,80,1,0,0,0,0,0
1,80,1,0,0,0,0,0
1,80,1,0,0,0,0,1
1,80,1,0,0,0,0,0
2,80,1,0,0,0,0,0
2,80,1,0,0,0,0,2
2,80,1,0,0,0,0,1
2,113,1,0,0,0,0,0
2,113,1,0,0,0,0,0
2,40,1,0,0,0,0,0
2,40,1,0,0,0,0,0
2,40,1,0,0,0,0,1
2,40,1,0,0,0,0,0
2,40,1,0,0,0,0,0
2,30,1,0,0,0,0,0
2,35,1,0,0,0,0,0
2,20,1,0,0,0,0,0
2,20,1,0,0,0,0,0
2,20,1,1,0,0,0,0
2,20,1,0,0,0,0,1
2,20,1,0,0,0,0,1
2,80,1,0,0,0,0,0
2,80,1,0,0,0,0,0
3,40,1,0,0,0,0,0
3,40,1,0,0,0,0,0
3,40,1,0,0,0,0,0
3,40,1,0,0,0,0,0
3,30,1,0,0,0,0,1
3,20,1,0,0,0,1,0
3,20,1,7,0,0,0,0
3,20,1,6,0,0,0,0
3,80,1,0,0,0,0,0
3,80,1,0,0,0,0,2
4,113,1,0,0,0,0,0
4,40,1,0,0,0,0,0
4,40,1,0,0,0,0,0
4,40,1,0,0,0,0,0
4,119,1,1,0,0,0,0
4,119,1,1,0,0,11,1
4,20,1,0,0,1,0,0
4,20,1,0,0,0,0,0
4,20,1,0,0,0,0,0
4,20,1,0,0,0,0,0
5,80,1,0,0,0,0,0
5,40,1,0,0,0,0,0
5,35,1,0,0,0,0,0
5,20,1,0,0,0,0,1
5,20,1,1,1,0,1,1
5,20,1,3,0,0,0,1
5,80,1,0,0,1,0,0
6,80,1,2,0,0,0,0
6,113,1,0,1,0,1,0
6,113,1,0,0,0,0,0
6,40,1,0,0,0,0,0
6,35,1,0,0,0,0,0
6,119,1,0,1,0,0,0
6,119,1,1,0,0,0,0
6,20,1,1,1,0,0,0
6,20,1,3,0,0,0,0
6,80,1,0,0,0,0,0
6,80,1,0,0,0,0,0
6,80,1,0,0,0,0,0
7,113,1,1,0,0,0,0
7,40,1,0,0,0,0,0
7,40,1,0,0,0,0,0
7,30,1,2,1,0,1,0
7,35,1,0,0,0,0,0
7,119,1,14,4,0,17,1
7,119,1,1,1,0,0,1
7,20,1,1,0,0,0,3
7,80,1,0,0,0,0,0
7,80,1,0,0,0,0,0
8,80,1,1,0,0,0,0
8,80,1,3,0,0,3,0
8,113,1,0,0,0,0,0
8,113,1,0,2,0,0,0
8,113,1,0,0,0,0,0
8,40,1,0,0,0,1,0
8,30,1,2,0,0,22,0
8,30,1,3,1,0,6,0
8,30,1,1,0,0,14,0
8,30,1,0,1,0,20,0
8,30,1,0,0,0,7,0
8,35,1,0,0,0,0,0
8,119,1,2,2,0,13,2
8,20,1,1,0,0,0,0
8,80,1,0,0,0,0,0
9,80,1,1,0,0,0,0
9,113,1,1,0,0,0,0
9,113,1,1,0,0,0,0
9,40,1,0,0,7,210,7
9,35,1,0,0,0,0,0
9,20,1,0,2,0,0,1
9,20,1,2,1,0,0,0
10,80,1,2,2,0,20,1
10,80,1,1,4,1,0,0
10,113,1,0,0,0,0,0
10,113,1,0,0,0,0,0
10,113,1,0,0,0,0,0
10,40,1,0,0,1,270,1
10,35,1,2,0,0,0,0
10,119,1,1,0,0,151,0
10,119,1,5,2,0,312,2
11,113,1,0,0,0,0,0
11,113,1,0,0,0,0,0
11,113,1,0,0,0,0,0
11,113,1,0,0,0,0,0
11,40,1,0,0,1,25,1
11,35,1,0,0,0,0,0
11,20,1,0,0,0,8,0
11,80,1,0,0,0,0,0
12,80,1,0,0,0,0,0
12,113,1,0,0,0,0,0
12,113,1,0,0,0,0,0
12,113,1,0,0,0,0,0
12,40,1,0,0,1,30,2
12,35,1,2,0,0,0,0
12,119,1,0,0,0,58,0
12,20,1,2,0,0,6,1
13,113,1,0,0,0,0,0
13,40,1,0,0,0,34,0
13,30,1,0,0,0,3,0
13,35,1,0,0,0,12,0
13,119,1,0,0,0,0,0
13,20,1,0,0,0,45,0
13,20,1,0,0,0,91,0
13,20,1,0,0,0,50,0
13,20,1,0,0,0,120,0
13,20,1,0,0,0,130,0
1,113,2,0,0,1,0,1
1,113,2,0,0,0,25,2
1,40,2,0,0,0,0,0
1,30,2,0,0,0,0,0
1,30,2,0,0,0,3,1
1,30,2,0,0,0,10,0
1,30,2,0,0,0,8,1
1,30,2,0,0,0,0,0
1,20,2,0,0,0,66,0
1,20,2,0,0,0,1,0
1,20,2,0,0,0,4,0
1,20,2,0,0,0,2,0
1,20,2,0,0,0,0,0
1,20,2,0,0,0,0,0
1,20,2,0,0,0,0,0
1,20,2,0,0,0,0,0
2,30,2,0,0,0,45,1
2,30,2,0,0,0,19,0
2,30,2,0,0,0,18,1
2,30,2,0,0,0,1,1
2,30,2,0,0,0,0,0
2,20,2,0,0,0,1,0
2,20,2,1,0,0,1,0
2,20,2,0,0,0,15,0
2,20,2,0,0,0,0,0
2,20,2,0,0,0,0,0
2,20,2,0,0,0,10,0
2,20,2,0,0,0,0,0
2,20,2,0,0,0,7,0
2,15,2,0,0,0,52,0
2,15,2,0,0,0,160,1
3,80,2,0,0,0,21,1
3,40,2,0,0,1,19,0
3,40,2,0,0,0,2,1
3,40,2,0,0,2,0,1
3,30,2,1,0,0,18,0
3,30,2,0,0,0,0,0
3,30,2,0,0,2,14,2
3,30,2,1,0,0,0,0
3,30,2,1,0,0,8,0
3,20,2,2,0,0,14,0
3,20,2,2,0,0,25,0
3,20,2,2,0,0,3,1
3,20,2,0,0,0,0,0
3,20,2,0,0,0,0,0
3,20,2,1,0,0,0,0
3,20,2,1,0,0,1,0
3,15,2,0,0,0,0,0
3,15,2,0,0,0,63,0
3,15,2,0,0,0,32,3
3,15,2,0,0,0,82,3
4,80,2,1,0,0,18,2
4,40,2,0,0,0,4,0
4,30,2,0,0,0,1,0
4,30,2,0,0,0,0,1
4,30,2,0,0,2,23,2
4,30,2,0,0,1,0,0
4,30,2,0,0,0,7,0
4,119,2,0,0,0,2240,1
4,20,2,1,1,0,0,0
4,20,2,0,2,0,2,0
4,20,2,0,1,0,0,1
4,20,2,1,0,0,0,0
4,20,2,0,0,1,0,0
4,20,2,0,0,0,0,0
4,20,2,1,1,0,7,0
4,20,2,0,0,0,12,0
4,20,2,0,0,0,0,1
4,80,2,1,0,2,0,0
4,15,2,0,0,0,15,1
4,15,2,0,0,0,19,0
4,15,2,0,0,0,58,2
5,80,2,2,0,2,6,1
5,30,2,1,0,0,0,2
5,30,2,0,0,0,7,0
5,30,2,0,0,0,9,0
5,30,2,0,0,0,5,0
5,30,2,0,0,0,4,1
5,20,2,3,0,3,9,0
5,20,2,2,0,0,7,0
5,20,2,1,1,6,12,1
5,20,2,0,0,0,7,18
5,20,2,1,0,3,15,4
5,20,2,1,1,2,4,2
5,20,2,0,1,0,2,0
5,80,2,0,0,3,4,0
5,15,2,0,2,2,255,3
5,15,2,0,0,1,17,2
6,113,2,0,0,1,6,2
6,113,2,0,0,0,0,0
6,113,2,0,0,0,6,0
6,40,2,0,0,0,0,2
6,30,2,1,0,0,8,0
6,30,2,4,0,1,6,2
6,30,2,1,0,0,40,0
6,30,2,9,0,0,4,1
6,30,2,2,0,0,0,1
6,119,2,0,1,0,160,0
6,119,2,1,0,0,520,0
6,20,2,0,0,0,1,0
6,20,2,0,0,0,6,0
6,20,2,4,0,0,29,0
6,20,2,1,0,0,30,0
6,20,2,0,0,0,1,0
6,20,2,3,0,4,41,2
6,20,2,3,0,3,51,1
6,20,2,0,1,0,3,10
6,20,2,0,0,0,1,4
6,80,2,0,0,0,5,0
6,80,2,2,1,0,58,4
6,80,2,2,0,0,15,0
6,15,2,1,3,0,0,0
6,15,2,0,0,0,0,0
6,15,2,0,0,0,0,0
6,15,2,6,0,0,579,1
7,80,2,1,0,1,0,0
7,80,2,1,0,0,5,0
7,113,2,0,0,2,19,0
7,40,2,1,0,0,0,0
7,40,2,0,0,0,0,0
7,40,2,0,0,0,2,1
7,40,2,0,0,1,0,1
7,30,2,1,0,0,0,1
7,30,2,0,1,0,0,0
7,30,2,0,1,0,61,0
7,30,2,5,0,0,8,0
7,30,2,5,2,0,0,0
7,35,2,2,2,0,31,0
7,35,2,0,0,0,0,1
7,35,2,2,1,0,151,0
7,119,2,6,1,0,531,0
7,119,2,1,0,0,12,0
7,20,2,2,0,0,13,0
7,20,2,3,0,0,33,1
7,20,2,1,0,0,24,0
7,20,2,1,1,0,0,0
7,20,2,1,0,0,0,0
7,20,2,0,0,2,45,3
7,20,2,2,0,0,7,1
7,20,2,0,0,0,16,1
7,20,2,3,0,2,17,6
7,20,2,1,0,5,83,0
7,80,2,0,0,0,7,0
7,80,2,4,0,0,0,0
7,80,2,2,1,6,28,0
7,80,2,0,0,1,9,1
7,15,2,0,1,0,0,0
7,15,2,5,1,0,0,0
7,15,2,0,0,0,66,0
7,15,2,1,2,0,52,0
7,15,2,0,1,5,256,0
8,80,2,0,0,2,2,0
8,80,2,0,0,0,6,0
8,113,2,0,0,1,7,0
8,113,2,1,0,0,0,0
8,113,2,1,1,1,5,0
8,113,2,1,0,0,0,0
8,113,2,0,0,0,0,0
8,40,2,0,0,0,3,0
8,40,2,0,1,0,11,0
8,40,2,0,0,0,3,0
8,30,2,1,0,0,0,0
8,35,2,2,0,0,650,0
8,35,2,0,0,8,35,10
8,119,2,9,1,0,85,0
8,119,2,3,0,0,103,0
8,119,2,4,2,0,770,0
8,20,2,2,1,0,14,0
8,20,2,0,3,0,22,0
8,20,2,2,0,0,49,1
8,20,2,1,3,0,41,0
8,20,2,3,2,0,86,0
8,20,2,5,1,4,48,0
8,20,2,1,1,0,0,0
8,20,2,0,0,1,518,2
8,20,2,3,1,4,69,14
8,20,2,0,0,1,52,0
8,80,2,0,0,0,0,0
8,80,2,0,0,0,0,1
8,15,2,2,0,0,0,0
8,15,2,0,1,0,9,0
8,15,2,0,2,0,151,0
8,15,2,0,0,0,26,0
9,80,2,0,0,8,1,0
9,113,2,1,0,0,3,1
9,113,2,0,0,0,1,0
9,113,2,0,1,0,0,0
9,40,2,1,0,1,4,0
9,40,2,0,0,0,0,0
9,30,2,2,3,0,6,0
9,30,2,7,0,0,10,1
9,30,2,3,1,0,8,0
9,30,2,0,0,0,9,0
9,30,2,2,0,0,6,0
9,35,2,3,0,0,61,0
9,35,2,0,4,0,3882,0
9,35,2,2,0,3,77,1
9,35,2,0,0,2,25,4
9,119,2,0,0,1,2571,1
9,119,2,2,0,0,92,0
9,20,2,3,1,0,18,0
9,20,2,0,0,1,30,0
9,20,2,0,1,0,24,0
9,20,2,0,0,0,0,0
9,20,2,0,1,0,62,0
9,20,2,1,0,0,47,1
9,20,2,0,0,0,31,0
9,20,2,0,0,0,148,0
9,15,2,1,1,0,0,0
9,15,2,0,0,0,0,0
9,15,2,0,0,0,8,0
9,15,2,0,0,0,71,0
9,15,2,1,3,1,860,0
10,80,2,0,2,0,7,0
10,80,2,0,0,0,3,0
10,80,2,0,0,0,9,0
10,113,2,0,1,0,5,0
10,113,2,0,0,0,3,0
10,113,2,0,0,0,3,0
10,113,2,1,1,0,4,2
10,40,2,0,0,3,58,1
10,30,2,0,0,0,7,0
10,30,2,0,3,0,0,0
10,30,2,0,0,0,17,1
10,30,2,0,2,0,14,1
10,30,2,1,0,0,38,0
10,35,2,0,0,0,22,0
10,35,2,1,0,0,37,2
10,35,2,0,0,0,98,0
10,35,2,1,0,0,35,4
10,119,2,0,1,1,680,0
10,119,2,0,0,1,2150,1
10,20,2,0,0,0,26,0
10,20,2,1,0,0,253,0
10,20,2,1,0,0,255,0
10,20,2,0,0,1,53,0
10,20,2,1,0,0,27,0
10,80,2,0,0,4,22,0
10,80,2,0,0,3,19,1
10,80,2,0,0,1,18,0
10,15,2,2,0,0,0,0
10,15,2,0,0,0,0,0
10,15,2,1,0,0,4,0
10,15,2,0,1,0,10,1
11,80,2,0,0,1,3,3
11,80,2,0,0,0,17,0
11,113,2,0,1,0,22,3
11,113,2,0,2,0,11,0
11,113,2,0,1,0,14,1
11,40,2,1,0,0,0,0
11,30,2,0,2,3,11,4
11,30,2,0,1,0,14,0
11,30,2,0,1,0,9,0
11,30,2,0,0,0,3,1
11,30,2,0,0,0,0,0
11,35,2,2,0,0,0,0
11,35,2,1,0,0,28,0
11,35,2,0,0,0,0,0
11,119,2,2,0,0,928,2
11,20,2,0,0,0,58,0
11,20,2,0,0,0,13,0
11,20,2,0,1,0,345,0
11,20,2,0,0,0,9,0
11,20,2,1,0,0,21,0
11,20,2,2,0,0,13,0
11,20,2,0,0,0,10,0
11,20,2,0,0,0,52,1
11,80,2,0,0,0,8,0
11,80,2,0,0,3,13,1
11,15,2,0,0,0,0,0
11,15,2,2,0,0,0,0
11,15,2,0,0,0,0,0
12,80,2,0,0,3,9,3
12,80,2,0,0,0,3,0
12,113,2,0,1,0,1,1
12,113,2,0,0,0,0,1
12,30,2,0,0,0,0,0
12,30,2,0,1,0,0,0
12,30,2,0,0,0,9,2
12,30,2,0,1,0,2,0
12,30,2,0,0,0,51,0
12,35,2,0,0,0,6,0
12,35,2,0,0,0,3,0
12,20,2,0,1,0,360,2
12,20,2,0,0,0,73,0
12,20,2,0,0,1,415,1
12,20,2,0,2,0,516,1
12,20,2,0,0,1,17,1
12,20,2,1,0,0,15,0
12,20,2,2,0,2,25,0
12,20,2,2,1,8,10,0
12,20,2,1,1,4,111,0
12,15,2,0,0,0,9,0
12,15,2,0,0,0,233,0
12,15,2,0,0,0,290,0
13,80,2,0,0,1,6,1
13,80,2,0,0,3,2,2
13,113,2,0,0,0,9,0
13,113,2,0,1,0,0,1
13,113,2,0,0,0,0,0
13,30,2,0,1,0,0,0
13,30,2,0,1,0,2,1
13,30,2,0,1,0,19,0
13,30,2,0,0,0,6,0
13,30,2,0,0,0,0,0
13,35,2,0,0,2,10,0
13,20,2,0,0,0,459,0
13,20,2,0,0,1,197,1
13,20,2,0,0,0,180,0
13,20,2,0,1,2,63,0
13,20,2,0,0,0,32,0
13,20,2,0,0,1,15,0
13,20,2,0,0,0,51,0
13,20,2,0,0,1,15,0
13,80,2,0,0,12,134,10
13,80,2,0,0,0,18,2
13,15,2,0,0,0,7,0
13,15,2,0,0,0,103,1
13,15,2,0,0,1,81,0
13,15,2,0,0,0,18,0
1,40,3,0,0,0,0,0
1,35,3,0,0,0,0,0
1,20,3,0,0,0,1,0
1,20,3,0,0,0,0,0
1,20,3,0,0,0,0,0
1,20,3,0,0,0,0,0
1,20,3,0,0,0,0,0
1,20,3,0,0,0,0,1
1,80,3,0,0,0,0,0
1,80,3,0,0,0,0,0
1,80,3,0,0,0,0,0
1,80,3,0,0,0,0,0
2,20,3,0,0,0,3,0
2,20,3,0,0,0,0,0
2,20,3,0,0,0,0,0
2,20,3,0,0,0,0,0
2,20,3,0,0,0,0,0
2,20,3,0,0,0,0,0
2,80,3,0,0,0,0,0
2,80,3,0,0,0,0,0
2,80,3,0,0,0,0,0
3,35,3,0,0,0,0,0
3,119,3,0,0,0,0,0
3,20,3,0,0,0,1,0
3,20,3,0,0,0,0,0
3,20,3,0,0,0,0,0
3,20,3,0,0,0,0,0
3,20,3,0,0,0,0,0
3,20,3,0,0,0,0,0
3,80,3,0,0,0,0,0
3,80,3,0,0,0,0,0
4,40,3,0,0,0,0,0
4,20,3,0,0,0,0,0
4,20,3,0,0,0,0,0
4,20,3,0,0,0,0,0
4,20,3,0,0,0,0,0
4,80,3,0,0,0,0,0
4,80,3,0,0,0,0,1
4,80,3,0,0,0,0,0
4,80,3,0,0,0,0,0
5,113,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,20,3,1,0,0,0,2
5,20,3,0,0,0,0,1
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,20,3,1,1,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,80,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,1,0
7,119,3,0,0,0,0,0
7,119,3,0,0,0,0,1
7,20,3,1,0,0,0,1
7,20,3,0,0,0,0,0
7,20,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,15,3,0,1,0,0,0
8,80,3,0,0,0,0,0
8,40,3,0,0,0,0,0
8,40,3,0,0,0,21,0
8,20,3,0,0,0,0,0
8,20,3,0,0,0,0,0
8,20,3,0,0,0,0,0
8,80,3,0,0,0,0,0
8,80,3,0,0,0,0,1
9,119,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
10,35,3,2,0,0,0,0
10,20,3,0,0,0,0,0
10,80,3,0,0,0,0,1
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
11,40,3,0,0,0,0,0
11,40,3,0,0,0,0,0
11,20,3,0,0,0,0,0
11,20,3,0,0,0,0,0
11,20,3,0,0,0,0,0
11,20,3,0,0,0,0,1
11,20,3,0,0,0,0,0
11,20,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,80,3,0,0,0,0,0
11,80,3,0,0,0,0,0
12,113,3,0,0,0,0,0
12,40,3,0,0,0,0,0
12,30,3,0,0,0,0,0
12,119,3,0,0,0,0,0
12,20,3,0,0,0,0,0
12,20,3,0,0,0,0,0
12,20,3,0,0,0,12,0
12,20,3,0,0,0,17,1
12,20,3,0,0,0,78,1
12,20,3,0,0,0,4,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
12,80,3,0,0,0,0,0
13,35,3,0,0,0,0,0
13,20,3,0,0,0,35,0
13,20,3,0,0,1,0,0
13,20,3,0,0,0,35,2
13,20,3,0,0,0,0,0
13,20,3,0,0,2,3,2
13,20,3,0,0,0,35,0
13,80,3,0,0,0,0,0
13,80,3,0,0,0,0,0
3,20,1,4,1,0,0,0
